name,category,address_full,website,phone_number,rating,reviews_count,hours,longitude,latitude,url
Coffe shop 610 (BC MKSF),Kedai Kopi,"Jl. Pluit Karang Sari VIII No.11, RT.11/RW.3, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,0838-4044-3755,"5,0",Unknown,"Kamis,07.30 hingga 22.00",106.7801454,-6.1169295,https://www.google.com/maps/place/Coffe+shop+610+%28BC+MKSF%29/data=!4m7!3m6!1s0x2e6a1d3b705f4ddd:0xa3dbbbc825d8f8ca!8m2!3d-6.1169295!4d106.7801454!16s%2Fg%2F11n0vsp1cn!19sChIJ3U1fcDsdai4RyvjYJci726M?authuser=0&hl=id&rclk=1
Lime Coffee Shop,Kedai Kopi,"Jl. Jemb. 3 Raya No.184, RT.21/RW.8, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,(021) 6670000,"5,0",Unknown,"Kamis,Buka 24 jam",106.7916447,-6.1258467,https://www.google.com/maps/place/Lime+Coffee+Shop/data=!4m7!3m6!1s0x2e6a1d928606252f:0xc40d1b13624e9c66!8m2!3d-6.1258467!4d106.7916447!16s%2Fg%2F11g8vvk8dc!19sChIJLyUGhpIdai4RZpxOYhMbDcQ?authuser=0&hl=id&rclk=1
Ini Kopi Ulon - Penjaringan,Kedai Kopi,"Rumah Sakit Atma Jaya, Jl. Pluit Raya No.2, RT.7/RW.8, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,0895-1624-1204,"5,0",Unknown,"Kamis,07.00 hingga 16.00",106.7925529,-6.1267274,https://www.google.com/maps/place/Ini+Kopi+Ulon+-+Penjaringan/data=!4m7!3m6!1s0x2e69f72f59da46f1:0x825b6aefb9295cef!8m2!3d-6.1267274!4d106.7925529!16s%2Fg%2F11spwstxg8!19sChIJ8UbaWS_3aS4R71wpue9qW4I?authuser=0&hl=id&rclk=1
KLCR Coffee,Kedai Kopi,"Jl. Luar Batang V No.42A, RT.10/RW.3, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,Unknown,"5,0",Unknown,"Kamis,12.00 hingga 00.00",106.805745,-6.1239059,https://www.google.com/maps/place/KLCR+Coffee/data=!4m7!3m6!1s0x2e6a1d0037c82b4b:0x39e53cc1cfc0c715!8m2!3d-6.1239059!4d106.805745!16s%2Fg%2F11mdknf5d7!19sChIJSyvINwAdai4RFcfAz8E85Tk?authuser=0&hl=id&rclk=1
TOMORO COFFEE - Honey Lady Office Building,Kedai Kopi,"VQFR+529, RT.23/RW.8, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,Unknown,"4,8",Unknown,"Kamis,07.00 hingga 19.00",106.7901485,-6.1270721,https://www.google.com/maps/place/TOMORO+COFFEE+-+Honey+Lady+Office+Building/data=!4m7!3m6!1s0x2e6a1d002049d68f:0x1db20f9d9d68a89f!8m2!3d-6.1270721!4d106.7901485!16s%2Fg%2F11xyjk5m42!19sChIJj9ZJIAAdai4Rn6honZ0Psh0?authuser=0&hl=id&rclk=1
Tomoro Coffee Landmark Pluit,Kedai Kopi,"VRG2+52, RT.2/RW.10, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,0811-9317-688,"4,6",Unknown,"Kamis,07.00 hingga 19.00",106.8001143,-6.1245923,https://www.google.com/maps/place/Tomoro+Coffee+Landmark+Pluit/data=!4m7!3m6!1s0x2e6a1dd4fd399ac1:0x816b599f15d324c3!8m2!3d-6.1245923!4d106.8001143!16s%2Fg%2F11shcngw3p!19sChIJwZo5_dQdai4RwyTTFZ9Za4E?authuser=0&hl=id&rclk=1
Okuru Coffee,Kedai Kopi,"Jl. Bandengan Sel. Jl. Komp. Puri Deltamas No.43 Blok I/42, Kompleks, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,0811-8880-420,"4,8",Unknown,"Kamis,08.30 hingga 19.00",106.799064,-6.1380733,https://www.google.com/maps/place/Okuru+Coffee/data=!4m7!3m6!1s0x2e69f75c9962af4b:0xb385a1a7237f7e5e!8m2!3d-6.1380733!4d106.799064!16s%2Fg%2F11k70_740_!19sChIJS69imVz3aS4RXn5_I6ehhbM?authuser=0&hl=id&rclk=1
Wakofi Cafe Teluk Gong,Kafe,"Jl. Keting No.4, RT.14/RW.8, Pejagalan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,(021) 22677777,"4,6",Unknown,"Kamis,07.30 hingga 00.00",106.7777897,-6.1345587,https://www.google.com/maps/place/Wakofi+Cafe+Teluk+Gong/data=!4m7!3m6!1s0x2e6a1dffd92cd937:0x86f9e49439fec3fd!8m2!3d-6.1345587!4d106.7777897!16s%2Fg%2F11hzlntbp7!19sChIJN9ks2f8dai4R_cP-OZTk-YY?authuser=0&hl=id&rclk=1
Markop Coffe Street,Kedai Kopi,"Jl. Pluit Selatan Raya, RT.21/RW.6, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,0812-9051-2321,"5,0",Unknown,"Kamis,Tutup",106.7975566,-6.125421,https://www.google.com/maps/place/Markop+Coffe+Street/data=!4m7!3m6!1s0x2e698b00412ba7c3:0x50321e31a837ae96!8m2!3d-6.125421!4d106.7975566!16s%2Fg%2F11ymkrl1sd!19sChIJw6crQQCLaS4Rlq43qDEeMlA?authuser=0&hl=id&rclk=1
WAMERTA,Kedai Kopi,"VQ9V+X48, RT.23/RW.8, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,Unknown,"4,7",Unknown,"Kamis,Buka 24 jam",106.7928276,-6.1300831,https://www.google.com/maps/place/WAMERTA/data=!4m7!3m6!1s0x2e6a1d4404b2daad:0xc3a486b386251ffe!8m2!3d-6.1300831!4d106.7928276!16s%2Fg%2F11thq9l1sm!19sChIJrdqyBEQdai4R_h8lhrOGpMM?authuser=0&hl=id&rclk=1
Teman Nongkrong Wira Cafe,Kafe,"VQQM+73H, Jl. Pluit Karang Ayu Barat, RT.12/RW.3, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,0851-7502-6809,"4,9",Unknown,"Kamis,07.30 hingga 20.00",106.7827654,-6.1118415,https://www.google.com/maps/place/Teman+Nongkrong+Wira+Cafe/data=!4m7!3m6!1s0x2e6a1d97cf905f7d:0x726ec5321e4b4256!8m2!3d-6.1118415!4d106.7827654!16s%2Fg%2F11v0rjbf1x!19sChIJfV-Qz5cdai4RVkJLHjLFbnI?authuser=0&hl=id&rclk=1
ORIGYNE Coffee,Kedai Kopi,"Niaga Grisenda GE-18, RT.7/RW.3, Kapuk Muara, Kecamatan Penjaringan, Jakarta, Daerah Khusus Ibukota Jakarta 14460",Unknown,0816-1117-778,"4,8",Unknown,"Kamis,09.00 hingga 17.00",106.7541722,-6.1354238,https://www.google.com/maps/place/ORIGYNE+Coffee/data=!4m7!3m6!1s0x2e6a1decce85dbef:0x2d8c5d33d81818f5!8m2!3d-6.1354238!4d106.7541722!16s%2Fg%2F11h5qntyhx!19sChIJ79uFzuwdai4R9RgY2DNdjC0?authuser=0&hl=id&rclk=1
Kopiloh CBD,Kedai Kopi,"Kawasan Hunian Ruko CBD Pluit Blok A no 25, Daerah Khusus Ibukota Jakarta 14440",Unknown,0851-7992-7259,"4,8",Unknown,"Kamis,07.30 hingga 21.00",106.7899744,-6.127959,https://www.google.com/maps/place/Kopiloh+CBD/data=!4m7!3m6!1s0x2e6a1dcea040c3b5:0x3383f3b5f9c2e560!8m2!3d-6.127959!4d106.7899744!16s%2Fg%2F11w4441j39!19sChIJtcNAoM4dai4RYOXC-bXzgzM?authuser=0&hl=id&rclk=1
Ini Kopi Ulon - Muara Karang,Kedai Kopi,"Jl Pluit Karang Niaga 1 blok Z8 Selatan.23 jl Muara karang Niaga 1, Selatan No.23 blok Z8, RT.9/RW.3, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,0811-1688-265,"5,0",Unknown,Unknown,106.7800808,-6.1159218,https://www.google.com/maps/place/Ini+Kopi+Ulon+-+Muara+Karang/data=!4m7!3m6!1s0x2e6a1d8538d811a7:0x20edfb3d9569d93!8m2!3d-6.1159218!4d106.7800808!16s%2Fg%2F11s4hshrqg!19sChIJpxHYOIUdai4Rk51W2bPfDgI?authuser=0&hl=id&rclk=1
TOMORO COFFEE - PIK Avenue,Kedai Kopi,"Jl. Pantai Indah Kapuk Boulevard, RT.6/RW.2, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470",Unknown,Unknown,"4,4",Unknown,"Kamis,10.00 hingga 22.00",106.7407212,-6.1084926,https://www.google.com/maps/place/TOMORO+COFFEE+-+PIK+Avenue/data=!4m7!3m6!1s0x2e6a1df567e57385:0x68c8960dd42be898!8m2!3d-6.1084926!4d106.7407212!16s%2Fg%2F11jz4dy3mt!19sChIJhXPlZ_Udai4RmOgr1A2WyGg?authuser=0&hl=id&rclk=1
J_ROASTERY,Kedai Kopi,"Ruko Cordoba Blok E No.16B, RT.6, RT.6/RW.2, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470",Unknown,0877-7374-2054,"4,5",Unknown,"Kamis,09.00 hingga 22.00",106.7433594,-6.1119915,https://www.google.com/maps/place/J_ROASTERY/data=!4m7!3m6!1s0x2e6a1df56a034d45:0x8cf2dbff7a117b88!8m2!3d-6.1119915!4d106.7433594!16s%2Fg%2F11q2y0h7t_!19sChIJRU0DavUdai4RiHsRev_b8ow?authuser=0&hl=id&rclk=1
Cafe Nessya,Kafe,"Jl. Masda 2 No.26 5, RT.11/RW.9, Pejagalan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,0859-2151-5508,"4,6",Unknown,"Kamis,Buka 24 jam",106.7835043,-6.1366652,https://www.google.com/maps/place/Cafe+Nessya/data=!4m7!3m6!1s0x2e6a1d881eaa981b:0xa5ebfebbe3c2e2e2!8m2!3d-6.1366652!4d106.7835043!16s%2Fg%2F11g0l9rh0f!19sChIJG5iqHogdai4R4uLC47v-66U?authuser=0&hl=id&rclk=1
Back Alley and 40 Grams,Kafe,"Arcade Business Center Unit TG, Jl. Pantai Indah Utara 1 No.7 Lantai 1 & 2, RT.2/RW.7, Kapuk Muara, Penjaringan, North Jakarta City, Jakarta 14460",Unknown,0818-0668-2021,"4,9",Unknown,"Kamis,08.00 hingga 19.00",106.7580808,-6.1166652,https://www.google.com/maps/place/Back+Alley+and+40+Grams/data=!4m7!3m6!1s0x2e6a1d966d3bfdfb:0x6872f6c084915f01!8m2!3d-6.1166652!4d106.7580808!16s%2Fg%2F11q9j8142d!19sChIJ-_07bZYdai4RAV-RhMD2cmg?authuser=0&hl=id&rclk=1
Kopi loh,Kedai Kopi,"VQRH+6V6, RT.20/RW.2, Greenbay, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,0878-8776-3314,"4,6",Unknown,"Kamis,07.00 hingga 22.00",106.7796518,-6.1094614,https://www.google.com/maps/place/Kopi+loh/data=!4m7!3m6!1s0x2e6a1de1550aebd9:0xa191793839f6e61c!8m2!3d-6.1094614!4d106.7796518!16s%2Fg%2F11q937cth6!19sChIJ2esKVeEdai4RHOb2OTh5kaE?authuser=0&hl=id&rclk=1
Koko Hawker Muara Karang,Kafe,"Jalan Niaga, Blok Z4 Utara No. 07 Pasar Muara Karang RT.13 12, RT.11/RW.3, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,(021) 22671066,"4,5",Unknown,"Kamis,07.00 hingga 21.00",106.7799762,-6.1161864,https://www.google.com/maps/place/Koko+Hawker+Muara+Karang/data=!4m7!3m6!1s0x2e6a1db1f04fe375:0xebf7839fa1ca239d!8m2!3d-6.1161864!4d106.7799762!16s%2Fg%2F11f5sjcxsg!19sChIJdeNP8LEdai4RnSPKoZ-D9-s?authuser=0&hl=id&rclk=1
PW CAFE ANAKABE,Kedai Kopi,"Jl. Luar Batang II No.16, RT.2/RW.2, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,Unknown,"5,0",Unknown,"Kamis,10.00 hingga 21.00",106.8075917,-6.1248582,https://www.google.com/maps/place/PW+CAFE+ANAKABE/data=!4m7!3m6!1s0x2e6a1dc3077a3b3b:0xd3d27246dd26f800!8m2!3d-6.1248582!4d106.8075917!16s%2Fg%2F11n60q31cw!19sChIJOzt6B8Mdai4RAPgm3UZy0tM?authuser=0&hl=id&rclk=1
Spring Delight,Toko Donat,"Jl. Muara Karang Raya Utara No.17 Blok Z 4, RT.11/RW.3, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,0816-1717-2927,"4,7",Unknown,"Kamis,08.00 hingga 21.00",106.7804446,-6.1162821,https://www.google.com/maps/place/Spring+Delight/data=!4m7!3m6!1s0x2e6a1d555b050799:0xee2814e0cbf5e36d!8m2!3d-6.1162821!4d106.7804446!16s%2Fg%2F11sdcnv0fp!19sChIJmQcFW1Udai4RbeP1y-AUKO4?authuser=0&hl=id&rclk=1
Coffee Tsalasa,Kedai Kopi,"Sebelah Bank Danamon, Jl. Kp. Gusti No.11 11, RT.11/RW.14, Pejagalan, Kecamatan Penjaringan, Jakarta, Daerah Khusus Ibukota Jakarta 14450",Unknown,0882-1476-6724,"5,0",Unknown,"Kamis,19.00 hingga 01.00",106.7779859,-6.1410246,https://www.google.com/maps/place/Coffee+Tsalasa/data=!4m7!3m6!1s0x2e69f723f346f3d9:0x26116a1e8e4ce348!8m2!3d-6.1410246!4d106.7779859!16s%2Fg%2F11q33m0fp9!19sChIJ2fNG8yP3aS4RSONMjh5qESY?authuser=0&hl=id&rclk=1
HOROSCOPE COFFEE,Kafe,"Jl. Tanah Merah No.8, RT.23/RW.8, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,0857-8273-5928,"5,0",Unknown,"Kamis,18.00 hingga 23.00",106.793485,-6.1301194,https://www.google.com/maps/place/HOROSCOPE+COFFEE/data=!4m7!3m6!1s0x2e69f701a510fedd:0x4b05b2f0c4264213!8m2!3d-6.1301194!4d106.793485!16s%2Fg%2F11qgywn2my!19sChIJ3f4QpQH3aS4RE0ImxPCyBUs?authuser=0&hl=id&rclk=1
Kopi Rama,Kedai Kopi,"Jl. Tanah Pasir No.78 17, RT.17/RW.7, Penjaringan, North Jakarta City, Jakarta 14440",Unknown,Unknown,"4,3",Unknown,"Kamis,07.00 hingga 17.00",106.8001872,-6.1297222,https://www.google.com/maps/place/Kopi+Rama/data=!4m7!3m6!1s0x2e6a1df161ee2451:0x1960d14fc5b5f3d5!8m2!3d-6.1297222!4d106.8001872!16s%2Fg%2F1ptxgf3s2!19sChIJUSTuYfEdai4R1fO1xU_RYBk?authuser=0&hl=id&rclk=1
Kopi KONA Greenbay,Kedai Kopi,"Apartment Green Bay Pluit, G/GF/32, RT.20/RW.2, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,0819-3252-0442,"5,0",Unknown,"Kamis,07.00 hingga 22.00",106.7788392,-6.1086454,https://www.google.com/maps/place/Kopi+KONA+Greenbay/data=!4m7!3m6!1s0x2e6a1d005fc03efd:0x90056ef5cc1df387!8m2!3d-6.1086454!4d106.7788392!16s%2Fg%2F11zk3f2ztg!19sChIJ_T7AXwAdai4Rh_MdzPVuBZA?authuser=0&hl=id&rclk=1
Hangout Coffee Emak,Kedai Kopi,"VRQ2+GX8, RT.22/RW.17, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,Unknown,"5,0",Unknown,"Kamis,06.00 hingga 19.05",106.8024419,-6.1112243,https://www.google.com/maps/place/Hangout+Coffee+Emak/data=!4m7!3m6!1s0x2e6a1d4a6ed7214b:0x91f3c34d878870bb!8m2!3d-6.1112243!4d106.8024419!16s%2Fg%2F11qsnnqj3t!19sChIJSyHXbkodai4Ru3CIh03D85E?authuser=0&hl=id&rclk=1
Warung Kopi Harlik,Kedai Kopi,"Jl. Pluit Karang Molek XVI No.32-36, RT.6/RW.2, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,0852-1308-5554,"4,8",Unknown,"Kamis,08.00 hingga 22.00",106.7748818,-6.1117701,https://www.google.com/maps/place/Warung+Kopi+Harlik/data=!4m7!3m6!1s0x2e6a1d87ad8c5059:0xb2a040486c94e071!8m2!3d-6.1117701!4d106.7748818!16s%2Fg%2F11f6f_bjc0!19sChIJWVCMrYcdai4RceCUbEhAoLI?authuser=0&hl=id&rclk=1
"Jing Si Books & Cafe, Tzu Chi Center",Kafe,"tzu chi cafe, RT.6/RW.2, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470",Unknown,0852-1096-3487,"4,9",Unknown,"Kamis,08.00 hingga 16.00",106.7386016,-6.1075679,"https://www.google.com/maps/place/Jing+Si+Books+%26+Cafe,+Tzu+Chi+Center/data=!4m7!3m6!1s0x2e6a1d24dab85c73:0xf7d460d661a21900!8m2!3d-6.1075679!4d106.7386016!16s%2Fg%2F11csb24q_g!19sChIJc1y42iQdai4RABmiYdZg1Pc?authuser=0&hl=id&rclk=1"
Kowe,Kedai Kopi,"Apartement Green Bay Tower C GF/ 15, RT.20/RW.2, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14550",Unknown,0859-2500-0298,"5,0",Unknown,"Kamis,10.00 hingga 21.00",106.7789347,-6.1090808,https://www.google.com/maps/place/Kowe/data=!4m7!3m6!1s0x2e6a1d5b327b31d3:0x156901f62f95ff0c!8m2!3d-6.1090808!4d106.7789347!16s%2Fg%2F11szjnwk8k!19sChIJ0zF7Mlsdai4RDP-VL_YBaRU?authuser=0&hl=id&rclk=1
BIGGBY COFFEE Muara Karang,Kafe,"Kec, Jl. Muara Karang Raya Blok Z-1B No. 21 - 22, RT.10/RW.3, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,Unknown,"4,5",Unknown,"Kamis,10.00 hingga 18.00",106.7777404,-6.1160599,https://www.google.com/maps/place/BIGGBY+COFFEE+Muara+Karang/data=!4m7!3m6!1s0x2e6a1d83c377e9cb:0xf54d0b9fbc239e81!8m2!3d-6.1160599!4d106.7777404!16s%2Fg%2F11qzc6gj5m!19sChIJy-l3w4Mdai4RgZ4jvJ8LTfU?authuser=0&hl=id&rclk=1
Kedai Kopi Hi,Kafe,"Jl. Niaga I No.1-2, RT.9/RW.3, Pluit, Kecamatan Penjaringan, Jakarta, Daerah Khusus Ibukota Jakarta 14450",Unknown,0859-2408-0572,"4,5",Unknown,"Kamis,06.00 hingga 17.00",106.7796427,-6.1155878,https://www.google.com/maps/place/Kedai+Kopi+Hi/data=!4m7!3m6!1s0x2e6a1df0c2d84b8f:0x63c4ee9e2f5a75d1!8m2!3d-6.1155878!4d106.7796427!16s%2Fg%2F11fkvnnwz_!19sChIJj0vYwvAdai4R0XVaL57uxGM?authuser=0&hl=id&rclk=1
Starbucks Muara Karang,Kedai Kopi,"Jl. Muara Karang Raya No.23 Blok 23S, RT.10/RW.8, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,(021) 22666912,"4,6",Unknown,"Kamis,07.00 hingga 22.00",106.7779875,-6.116436,https://www.google.com/maps/place/Starbucks+Muara+Karang/data=!4m7!3m6!1s0x2e6a1d282a2d1b43:0x796d738fc5a78dd8!8m2!3d-6.116436!4d106.7779875!16s%2Fg%2F11f92bw4fd!19sChIJQxstKigdai4R2I2nxY9zbXk?authuser=0&hl=id&rclk=1
Cafe D'area,Kafe,"Apartemen Greenbay Pluit Tower B lobby lt GF no GB6 - 7, RT.20/RW.2, Pluit, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,(021) 22669516,"4,8",Unknown,"Kamis,11.00 hingga 02.00",106.7803319,-6.1089308,https://www.google.com/maps/place/Cafe+D%27area/data=!4m7!3m6!1s0x2e6a1defdd3e223d:0x9c51208ed85a26a!8m2!3d-6.1089308!4d106.7803319!16s%2Fg%2F11sx6xg24q!19sChIJPSI-3e8dai4RaqKF7QgSxQk?authuser=0&hl=id&rclk=1
Kopitiam Lounge,Kafe,"Kopitiam Lounge, The Koppel Building, Jl. Pluit Selatan Raya No.10 Suite GF, RT.1/RW.9, Pluit, Penjaringan, North Jakarta City, Jakarta 14450",Unknown,0811-9155-233,"4,6",Unknown,"Kamis,07.00 hingga 18.00",106.7978515,-6.1250491,https://www.google.com/maps/place/Kopitiam+Lounge/data=!4m7!3m6!1s0x2e6a1ded9f6bf3b3:0xfad660e065dfb3ea!8m2!3d-6.1250491!4d106.7978515!16s%2Fg%2F11csq5gf25!19sChIJs_Nrn-0dai4R6rPfZeBg1vo?authuser=0&hl=id&rclk=1
Guove Coffee Snack Toast,Kedai Kopi,"Jl. Duta Harapan Indah No.Blok. M/3, RT.7/RW.2, Kapuk Muara, Penjaringan, North Jakarta City, Jakarta 14460",Unknown,0812-2388-5885,"4,9",Unknown,"Kamis,10.00 hingga 22.00",106.772402,-6.1380379,https://www.google.com/maps/place/Guove+Coffee+Snack+Toast/data=!4m7!3m6!1s0x2e69f75494a6624d:0xcb484d5e25fcea1e!8m2!3d-6.1380379!4d106.772402!16s%2Fg%2F11kwfs_hyj!19sChIJTWKmlFT3aS4RHur8JV5NSMs?authuser=0&hl=id&rclk=1
audio coffee,Kedai Kopi,"Ruko Permata Kota, Jl. Pangeran Tubagus Angke komplek blok k no 2, RT.2/RW.1, Pejagalan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,Unknown,"4,5",Unknown,"Kamis,07.30 hingga 20.00",106.7986399,-6.1401614,https://www.google.com/maps/place/audio+coffee/data=!4m7!3m6!1s0x2e69f61ea32cf0f5:0xb5a21241c32311e6!8m2!3d-6.1401614!4d106.7986399!16s%2Fg%2F11byz8cjwd!19sChIJ9fAsox72aS4R5hEjw0ESorU?authuser=0&hl=id&rclk=1
mini Warung pojok Coffee 197,Kedai Kopi,"Jl. Pluit Raya No.197, RT.16/RW.8, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,Unknown,"3,0",Unknown,"Kamis,10.00 hingga 23.59",106.7944466,-6.1276816,https://www.google.com/maps/place/mini+Warung+pojok+Coffee+197/data=!4m7!3m6!1s0x2e6a1d00681174b9:0xdfa9e82b2379f50f!8m2!3d-6.1276816!4d106.7944466!16s%2Fg%2F11z2j4trn1!19sChIJuXQRaAAdai4RD_V5Iyvoqd8?authuser=0&hl=id&rclk=1
CeritaHangat Coffee & Eatery,Kedai Kopi,"Jl. Pakin Raya No.7-12, RT.2/RW.4, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,Unknown,Unknown,Unknown,Unknown,106.8056048,-6.1268052,https://www.google.com/maps/place/CeritaHangat+Coffee+%26+Eatery/data=!4m7!3m6!1s0x2e6a1dfb6653c373:0xf8193ded83d6c1d9!8m2!3d-6.1268052!4d106.8056048!16s%2Fg%2F11z20b6r7y!19sChIJc8NTZvsdai4R2cHWg-09Gfg?authuser=0&hl=id&rclk=1
cafeli coffee & bento,Kafe,"Murta Baru No.7 21, RT.21/RW.7, Penjaringan, North Jakarta City, Jakarta 14440",Unknown,Unknown,"4,4",Unknown,"Kamis,10.00 hingga 23.55",106.8043657,-6.1279819,https://www.google.com/maps/place/cafeli+coffee+%26+bento/data=!4m7!3m6!1s0x2e6a1d81de5cdbef:0x7957907559d0038e!8m2!3d-6.1279819!4d106.8043657!16s%2Fg%2F11gvzjvm92!19sChIJ79tc3oEdai4RjgPQWXWQV3k?authuser=0&hl=id&rclk=1
Jago Coffe perwata,Kedai Kopi,"VQFQ+CCJ, RT.21/RW.6, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,Unknown,"5,0",Unknown,"Kamis,10.30 hingga 16.00",106.7885118,-6.1264001,https://www.google.com/maps/place/Jago+Coffe+perwata/data=!4m7!3m6!1s0x2e6a1d0021fbe167:0xaa32c05d33e59844!8m2!3d-6.1264001!4d106.7885118!16s%2Fg%2F11x2xc7gxz!19sChIJZ-H7IQAdai4RRJjlM13AMqo?authuser=0&hl=id&rclk=1
Kopi Bale Bambu,Kedai Kopi,"Jl. Tanah Pasir No.8, RT.3/RW.9, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",Unknown,0882-2228-8889,"5,0",Unknown,"Kamis,10.00 hingga 22.00",106.8032466,-6.1297724,https://www.google.com/maps/place/Kopi+Bale+Bambu/data=!4m7!3m6!1s0x2e6a1da7f127114f:0x8477da5ff916fbc1!8m2!3d-6.1297724!4d106.8032466!16s%2Fg%2F11vyys_dc8!19sChIJTxEn8acdai4RwfsW-V_ad4Q?authuser=0&hl=id&rclk=1
ARK Coffee & Eatery,Kedai Kopi,"Jl. Kemurnian IV No.18, Glodok, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11120",Unknown,0851-3377-9993,"4,9",Unknown,"Kamis,09.00 hingga 22.00",106.8150402,-6.1460656,https://www.google.com/maps/place/ARK+Coffee+%26+Eatery/data=!4m7!3m6!1s0x2e69f7cf3dc022cd:0xf8a6ed78dbf655fe!8m2!3d-6.1460656!4d106.8150402!16s%2Fg%2F11y678gnj7!19sChIJzSLAPc_3aS4R_lX223jtpvg?authuser=0&hl=id&rclk=1
Cafe Garasi Cokelat,Kedai Kopi,"Jl. Jemb. 3 Raya No.15c, RT.1/RW.11, Pejagalan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,0858-8042-3200,"5,0",Unknown,"Kamis,13.00 hingga 22.00",106.7922208,-6.1348788,https://www.google.com/maps/place/Cafe+Garasi+Cokelat/data=!4m7!3m6!1s0x2e6a1d5917f85d83:0x727742f2387fa482!8m2!3d-6.1348788!4d106.7922208!16s%2Fg%2F11krrcnr_z!19sChIJg134F1kdai4RgqR_OPJCd3I?authuser=0&hl=id&rclk=1
Cafe Shop Melan,Toko umum,"Jl. Pangeran Tubagus Angke No.53, RT.6/RW.6, Pejagalan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",Unknown,Unknown,"4,5",Unknown,"Kamis,06.00 hingga 21.30",106.7863783,-6.1422355,https://www.google.com/maps/place/Cafe+Shop+Melan/data=!4m7!3m6!1s0x2e69f62426908e11:0x7fef5057f42622aa!8m2!3d-6.1422355!4d106.7863783!16s%2Fg%2F11dzw6bytv!19sChIJEY6QJiT2aS4RqiIm9FdQ738?authuser=0&hl=id&rclk=1
